geographic_area,indicator,sex,current_age,wealth_quintile,residence,mother's_education_level,time_period,obs_value,sub_sector,category,risk_category
Kenya,indicator_4,Total,20 to 24 years old,lowest,total,total,2022,30.0,DELIVERY,mother,High
Kenya,indicator_19,Total,Under 5 years old,highest,total,total,2022,44.1,DIAR,child,Medium
Kenya,indicator_19,Total,Under 5 years old,lowest,total,total,2022,54.1,DIAR,child,High
Kenya,indicator_16,Total,Under 5 years old,total,rural,total,2022,69.8,MALA,child,Medium
Kenya,indicator_19,Total,Under 5 years old,total,rural,total,2022,49.4,DIAR,child,Medium
Kenya,indicator_3,Total,15 to 49 years old,total,urban,total,2022,74.1,ANTENATAL,mother,High
Kenya,indicator_19,Total,Under 5 years old,total,urban,total,2022,46.6,DIAR,child,Medium
Kenya,indicator_19,Total,Under 5 years old,total,total,secondary and higher,2022,46.4,DIAR,child,Medium
Kenya,indicator_19,Total,Under 5 years old,total,total,never attended an education programme / no schooling,2022,52.5,DIAR,child,High
Kenya,indicator_19,Total,Under 5 years old,total,total,primary education,2022,49.6,DIAR,child,High
Kenya,indicator_11,Total,15 to 49 years old,total,total,total,2022,44.9,MALA,mother,Medium
Kenya,indicator_19,Total,Under 5 years old,total,total,total,2022,48.3,DIAR,child,Medium
Kenya,indicator_3,Total,15 to 49 years old,total,rural,total,2022,61.5,ANTENATAL,mother,Medium
Kenya,indicator_11,Total,15 to 49 years old,total,total,primary education,2022,50.6,MALA,mother,Medium
Kenya,indicator_20,Female,Under 5 years old,total,total,total,2022,32.2,DIAR,child,High
Kenya,indicator_11,Total,15 to 49 years old,total,total,never attended an education programme / no schooling,2022,35.4,MALA,mother,Medium
Kenya,indicator_3,Total,15 to 49 years old,total,total,total,2022,66.0,ANTENATAL,mother,High
Kenya,indicator_23,Total,15 to 49 years old,second,total,total,2022,82.0,POSTNATAL_CARE,child,Medium
Kenya,indicator_13,Total,Total,total,total,total,2022,79.0,MATERNAL_MORTALITY,mother,High
Kenya,indicator_19,Female,Under 5 years old,total,total,total,2022,47.7,DIAR,child,Medium
Kenya,indicator_16,Total,Under 5 years old,total,total,primary education,2022,67.5,MALA,child,Medium
Kenya,indicator_16,Total,Under 5 years old,total,total,total,2022,69.5,MALA,child,Medium
Kenya,indicator_17,Female,Under 5 years old,total,total,total,2022,32.2,MALA,child,Medium
Kenya,indicator_15,Total,Under 5 years old,second,total,total,2022,91.2,MALA,child,High
Kenya,indicator_17,Male,Under 5 years old,total,total,total,2022,34.6,MALA,child,Medium
Kenya,indicator_17,Total,Under 5 years old,lowest,total,total,2022,33.5,MALA,child,Medium
Kenya,indicator_17,Total,Under 5 years old,second,total,total,2022,36.1,MALA,child,Medium
Kenya,indicator_15,Total,Under 5 years old,lowest,total,total,2022,83.6,MALA,child,Medium
Kenya,indicator_16,Total,Under 5 years old,total,total,never attended an education programme / no schooling,2022,57.0,MALA,child,Low
Kenya,indicator_17,Total,Under 5 years old,middle,total,total,2022,33.9,MALA,child,Medium
Kenya,indicator_17,Total,Under 5 years old,fourth,total,total,2022,29.9,MALA,child,Medium
Kenya,indicator_17,Total,Under 5 years old,highest,total,total,2022,34.2,MALA,child,Medium
Kenya,indicator_19,Male,Under 5 years old,total,total,total,2022,48.8,DIAR,child,Medium
Kenya,indicator_15,Male,Under 5 years old,total,total,total,2022,81.8,MALA,child,Medium
Kenya,indicator_17,Total,Under 5 years old,total,urban,total,2022,33.5,MALA,child,Medium
Kenya,indicator_17,Total,Under 5 years old,total,total,secondary and higher,2022,32.4,MALA,child,Medium
Kenya,indicator_17,Total,Under 5 years old,total,total,never attended an education programme / no schooling,2022,34.0,MALA,child,Medium
Kenya,indicator_17,Total,Under 5 years old,total,total,primary education,2022,34.6,MALA,child,Medium
Kenya,indicator_15,Female,Under 5 years old,total,total,total,2022,86.1,MALA,child,Medium
Kenya,indicator_16,Total,Under 5 years old,total,total,secondary and higher,2022,73.2,MALA,child,High
Kenya,indicator_17,Total,Under 5 years old,total,total,total,2022,33.4,MALA,child,Medium
Kenya,indicator_14,Total,Total,total,total,total,2022,5762.1,MATERNAL_MORTALITY,mother,Low
Kenya,indicator_27,Total,Under 5 years old,total,total,total,2022,39.5,DIAR,child,High
Kenya,indicator_16,Total,Under 5 years old,total,urban,total,2022,68.9,MALA,child,Medium
Kenya,indicator_6,Total,15 to 49 years old,total,total,total,2022,56.4,FAMILY_PLANNING,mother,Medium
Kenya,indicator_18,Total,Total,total,total,total,2022,388.45,MATERNAL_MORTALITY,mother,Low
Kenya,indicator_17,Total,Under 5 years old,total,rural,total,2022,33.3,MALA,child,Medium
Kenya,indicator_11,Total,15 to 49 years old,total,total,secondary and higher,2022,43.1,MALA,mother,Medium
Kenya,indicator_20,Male,Under 5 years old,total,total,total,2022,31.1,DIAR,child,High
Kenya,indicator_16,Total,Under 5 years old,highest,total,total,2022,70.4,MALA,child,Medium
Kenya,indicator_2,Total,15 to 49 years old,total,urban,total,2022,98.9,ANTENATAL,mother,High
Kenya,indicator_11,Total,15 to 49 years old,second,total,total,2022,59.3,MALA,mother,High
Kenya,indicator_21,Total,Under 5 years old,highest,total,total,2022,54.7,DIAR,child,High
Kenya,indicator_16,Total,Under 5 years old,middle,total,total,2022,74.2,MALA,child,High
Kenya,indicator_21,Total,Under 5 years old,total,rural,total,2022,43.5,DIAR,child,Medium
Kenya,indicator_15,Total,Under 5 years old,highest,total,total,2022,70.6,MALA,child,Low
Kenya,indicator_2,Total,15 to 49 years old,total,rural,total,2022,97.3,ANTENATAL,mother,High
Kenya,indicator_11,Total,15 to 49 years old,lowest,total,total,2022,50.9,MALA,mother,Medium
Kenya,indicator_21,Total,Under 5 years old,total,urban,total,2022,49.4,DIAR,child,High
Kenya,indicator_21,Total,Under 5 years old,total,total,secondary and higher,2022,48.1,DIAR,child,High
Kenya,indicator_21,Total,Under 5 years old,total,total,never attended an education programme / no schooling,2022,43.9,DIAR,child,Medium
Kenya,indicator_21,Total,Under 5 years old,total,total,primary education,2022,43.2,DIAR,child,Medium
Kenya,indicator_21,Total,Under 5 years old,total,total,total,2022,45.8,DIAR,child,Medium
Kenya,indicator_10,Total,Under 5 years old,total,total,total,2022,51.1,MALA,child,Medium
Kenya,indicator_22,Total,15 to 19 years old,total,total,total,2022,75.0,POSTNATAL_CARE,mother,Medium
Kenya,indicator_22,Total,15 to 49 years old,lowest,total,total,2022,61.7,POSTNATAL_CARE,mother,Medium
Kenya,indicator_16,Total,Under 5 years old,second,total,total,2022,69.5,MALA,child,Medium
Kenya,indicator_22,Total,15 to 49 years old,second,total,total,2022,77.8,POSTNATAL_CARE,mother,High
Kenya,indicator_22,Total,15 to 49 years old,middle,total,total,2022,79.7,POSTNATAL_CARE,mother,High
Kenya,indicator_22,Total,15 to 49 years old,fourth,total,total,2022,80.7,POSTNATAL_CARE,mother,High
Kenya,indicator_22,Total,15 to 49 years old,highest,total,total,2022,89.9,POSTNATAL_CARE,mother,High
Kenya,indicator_10,Total,Under 5 years old,total,urban,total,2022,39.7,MALA,child,Medium
Kenya,indicator_22,Total,15 to 49 years old,total,rural,total,2022,74.1,POSTNATAL_CARE,mother,Medium
Kenya,indicator_22,Total,15 to 49 years old,total,urban,total,2022,83.6,POSTNATAL_CARE,mother,High
Kenya,indicator_22,Total,15 to 49 years old,total,total,total,2022,77.6,POSTNATAL_CARE,mother,Medium
Kenya,indicator_23,Total,15 to 19 years old,total,total,total,2022,83.2,POSTNATAL_CARE,child,High
Kenya,indicator_23,Total,15 to 49 years old,lowest,total,total,2022,67.5,POSTNATAL_CARE,child,Medium
Kenya,indicator_21,Total,Under 5 years old,fourth,total,total,2022,45.1,DIAR,child,Medium
Kenya,indicator_20,Total,Under 5 years old,lowest,total,total,2022,40.5,DIAR,child,High
Kenya,indicator_15,Total,Under 5 years old,total,total,never attended an education programme / no schooling,2022,74.2,MALA,child,Medium
Kenya,indicator_11,Total,15 to 49 years old,middle,total,total,2022,56.5,MALA,mother,High
Kenya,indicator_20,Total,Under 5 years old,second,total,total,2022,24.5,DIAR,child,Medium
Kenya,indicator_11,Total,15 to 49 years old,total,urban,total,2022,29.0,MALA,mother,Low
Kenya,indicator_20,Total,Under 5 years old,middle,total,total,2022,29.5,DIAR,child,Medium
Kenya,indicator_3,Total,15 to 49 years old,highest,total,total,2022,82.0,ANTENATAL,mother,High
Kenya,indicator_15,Total,Under 5 years old,fourth,total,total,2022,78.9,MALA,child,Medium
Kenya,indicator_20,Total,Under 5 years old,fourth,total,total,2022,32.5,DIAR,child,High
Kenya,indicator_20,Total,Under 5 years old,highest,total,total,2022,28.2,DIAR,child,Medium
Kenya,indicator_20,Total,Under 5 years old,total,rural,total,2022,32.0,DIAR,child,High
Kenya,indicator_15,Total,Under 5 years old,total,total,secondary and higher,2022,79.3,MALA,child,Medium
Kenya,indicator_11,Total,15 to 49 years old,total,rural,total,2022,56.7,MALA,mother,High
Kenya,indicator_20,Total,Under 5 years old,total,urban,total,2022,31.0,DIAR,child,High
Kenya,indicator_3,Total,15 to 49 years old,fourth,total,total,2022,69.6,ANTENATAL,mother,High
Kenya,indicator_20,Total,Under 5 years old,total,total,secondary and higher,2022,30.8,DIAR,child,Medium
Kenya,indicator_21,Total,Under 5 years old,middle,total,total,2022,44.6,DIAR,child,Medium
Kenya,indicator_20,Total,Under 5 years old,total,total,never attended an education programme / no schooling,2022,37.8,DIAR,child,High
Kenya,indicator_11,Total,15 to 49 years old,highest,total,total,2022,25.4,MALA,mother,Low
Kenya,indicator_2,Total,15 to 49 years old,total,total,total,2022,97.9,ANTENATAL,mother,High
Kenya,indicator_21,Total,Under 5 years old,second,total,total,2022,36.3,DIAR,child,Medium
Kenya,indicator_21,Total,Under 5 years old,lowest,total,total,2022,46.8,DIAR,child,Medium
Kenya,indicator_11,Total,15 to 49 years old,fourth,total,total,2022,41.0,MALA,mother,Medium
Kenya,indicator_3,Total,15 to 49 years old,lowest,total,total,2022,53.9,ANTENATAL,mother,Medium
Kenya,indicator_20,Total,Under 5 years old,total,total,primary education,2022,31.1,DIAR,child,High
Kenya,indicator_16,Total,Under 5 years old,fourth,total,total,2022,70.2,MALA,child,Medium
Kenya,indicator_3,Total,15 to 49 years old,second,total,total,2022,59.5,ANTENATAL,mother,Medium
Kenya,indicator_21,Female,Under 5 years old,total,total,total,2022,45.9,DIAR,child,Medium
Kenya,indicator_3,Total,15 to 49 years old,middle,total,total,2022,65.3,ANTENATAL,mother,High
Kenya,indicator_20,Total,Under 5 years old,total,total,total,2022,31.6,DIAR,child,High
Kenya,indicator_21,Male,Under 5 years old,total,total,total,2022,45.6,DIAR,child,Medium
Kenya,indicator_14,Total,Total,total,total,total,2023,5681.9,MATERNAL_MORTALITY,mother,Low
Kenya,indicator_18,Total,Total,total,total,total,2023,378.8,MATERNAL_MORTALITY,mother,Low
Kenya,indicator_12,Total,Total,total,total,total,2023,65.9,DEMOGRAPHY,child,High
Kenya,indicator_13,Total,Total,total,total,total,2023,82.0,MATERNAL_MORTALITY,mother,High
Uganda,indicator_4,Total,Under 5 years old,total,rural,total,2001,43.0,DIAR,child,Low
Uganda,indicator_5,Total,Total,total,urban,total,2001,79.2,DELIVERY,mother,Medium
Uganda,indicator_18,Total,15 to 49 years old,total,rural,total,2001,34.0,DELIVERY,mother,Low
Uganda,indicator_4,Total,Under 5 years old,total,urban,total,2001,63.9,DIAR,child,Low
Uganda,indicator_2,Total,15 to 49 years old,total,rural,total,2001,36.6,ANTENATAL,mother,Low
Uganda,indicator_3,Total,Total,total,rural,total,2001,2.0,DELIVERY,mother,Low
Uganda,indicator_5,Total,Total,total,rural,total,2001,31.5,DELIVERY,mother,Low
Uganda,indicator_2,Total,15 to 49 years old,total,urban,total,2001,64.5,ANTENATAL,mother,High
Uganda,indicator_1,Total,15 to 49 years old,total,urban,total,2001,96.8,ANTENATAL,mother,Medium
Uganda,indicator_12,Total,Under 5 years old,total,rural,total,2001,32.5,DIAR,child,Low
Uganda,indicator_14,Total,Under 5 years old,total,urban,total,2001,34.0,DIAR,child,Low
Uganda,indicator_17,Total,Under 5 years old,total,urban,total,2001,80.0,PNEU,child,High
Uganda,indicator_3,Total,Total,total,urban,total,2001,7.3,DELIVERY,mother,Medium
Uganda,indicator_1,Total,15 to 49 years old,total,rural,total,2001,91.8,ANTENATAL,mother,Low
Uganda,indicator_17,Total,Under 5 years old,total,rural,total,2001,65.0,PNEU,child,Low
Uganda,indicator_14,Total,Under 5 years old,total,rural,total,2001,28.0,DIAR,child,Low
Uganda,indicator_18,Total,15 to 49 years old,total,urban,total,2001,80.5,DELIVERY,mother,Medium
Uganda,indicator_12,Total,Under 5 years old,total,urban,total,2001,43.5,DIAR,child,Medium
Uganda,indicator_5,Total,Total,total,urban,total,2006,78.7,DELIVERY,mother,Medium
Uganda,indicator_9,Total,Under 5 years old,total,rural,total,2006,4.8,MALA,child,Low
Uganda,indicator_5,Total,Total,total,rural,total,2006,36.3,DELIVERY,mother,Low
Uganda,indicator_17,Total,Under 5 years old,total,rural,total,2006,74.0,PNEU,child,Medium
Uganda,indicator_13,Total,Under 5 years old,total,rural,total,2006,0.4,DIAR,child,Low
Uganda,indicator_6,Total,15 to 49 years old,total,urban,total,2006,7.0,MALA,mother,Low
Uganda,indicator_8,Total,15 to 49 years old,total,urban,total,2006,22.9,MALA,mother,Low
Uganda,indicator_13,Total,Under 5 years old,total,urban,total,2006,0.4,DIAR,child,Low
Uganda,indicator_7,Total,Under 5 years old,total,rural,total,2006,8.0,MALA,child,Low
Uganda,indicator_8,Total,15 to 49 years old,total,rural,total,2006,8.6,MALA,mother,Low
Uganda,indicator_14,Total,Under 5 years old,total,urban,total,2006,48.0,DIAR,child,High
Uganda,indicator_7,Total,Under 5 years old,total,urban,total,2006,21.0,MALA,child,Low
Uganda,indicator_6,Total,15 to 49 years old,total,rural,total,2006,6.0,MALA,mother,Low
Uganda,indicator_17,Total,Under 5 years old,total,urban,total,2006,68.0,PNEU,child,Low
Uganda,indicator_1,Total,15 to 49 years old,total,rural,total,2006,93.0,ANTENATAL,mother,Low
Uganda,indicator_14,Total,Under 5 years old,total,rural,total,2006,39.0,DIAR,child,Medium
Uganda,indicator_19,Total,Under 5 years old,total,rural,total,2006,0.9,DIAR,child,Low
Uganda,indicator_2,Total,15 to 49 years old,total,rural,total,2006,45.3,ANTENATAL,mother,Low
Uganda,indicator_4,Total,Under 5 years old,total,urban,total,2006,68.9,DIAR,child,Medium
Uganda,indicator_18,Total,15 to 49 years old,total,urban,total,2006,79.8,DELIVERY,mother,Medium
Uganda,indicator_2,Total,15 to 49 years old,total,urban,total,2006,59.6,ANTENATAL,mother,High
Uganda,indicator_12,Total,Under 5 years old,total,rural,total,2006,39.4,DIAR,child,Low
Uganda,indicator_3,Total,Total,total,rural,total,2006,2.4,DELIVERY,mother,Low
Uganda,indicator_19,Total,Under 5 years old,total,urban,total,2006,0.4,DIAR,child,Low
Uganda,indicator_18,Total,15 to 49 years old,total,rural,total,2006,37.0,DELIVERY,mother,Low
Uganda,indicator_3,Total,Total,total,urban,total,2006,8.9,DELIVERY,mother,Medium
Uganda,indicator_4,Total,Under 5 years old,total,rural,total,2006,70.3,DIAR,child,High
Uganda,indicator_9,Total,Under 5 years old,total,urban,total,2006,7.1,MALA,child,Low
Uganda,indicator_12,Total,Under 5 years old,total,urban,total,2006,41.4,DIAR,child,Medium
Uganda,indicator_1,Total,15 to 49 years old,total,urban,total,2006,97.2,ANTENATAL,mother,High
Uganda,indicator_10,Total,Under 5 years old,total,urban,total,2009,60.8,MALA,child,Low
Uganda,indicator_11,Total,Under 5 years old,total,urban,total,2009,26.6,MALA,child,Low
Uganda,indicator_10,Total,Under 5 years old,total,rural,total,2009,71.7,MALA,child,Low
Uganda,indicator_7,Total,Under 5 years old,total,rural,total,2009,32.8,MALA,child,Medium
Uganda,indicator_7,Total,Under 5 years old,total,urban,total,2009,32.2,MALA,child,Low
Uganda,indicator_11,Total,Under 5 years old,total,rural,total,2009,15.6,MALA,child,Low
Uganda,indicator_10,Total,Under 5 years old,total,urban,total,2011,90.5,MALA,child,High
Uganda,indicator_13,Total,Under 5 years old,total,urban,total,2011,3.1,DIAR,child,Medium
Uganda,indicator_12,Total,Under 5 years old,total,urban,total,2011,46.2,DIAR,child,High
Uganda,indicator_11,Total,Under 5 years old,total,urban,total,2011,52.6,MALA,child,High
Uganda,indicator_13,Total,Under 5 years old,total,rural,total,2011,0.9,DIAR,child,Medium
Uganda,indicator_10,Total,Under 5 years old,total,rural,total,2011,80.6,MALA,child,Medium
Uganda,indicator_12,Total,Under 5 years old,total,rural,total,2011,43.1,DIAR,child,Medium
Uganda,indicator_19,Total,Under 5 years old,total,urban,total,2011,3.3,DIAR,child,Medium
Uganda,indicator_8,Total,15 to 49 years old,total,rural,total,2011,45.6,MALA,mother,Medium
Uganda,indicator_8,Total,15 to 49 years old,total,urban,total,2011,55.4,MALA,mother,Medium
Uganda,indicator_6,Total,15 to 49 years old,total,rural,total,2011,9.3,MALA,mother,Low
Uganda,indicator_7,Total,Under 5 years old,total,urban,total,2011,48.9,MALA,child,Medium
Uganda,indicator_1,Total,15 to 49 years old,total,rural,total,2011,92.7,ANTENATAL,mother,Low
Uganda,indicator_19,Total,Under 5 years old,total,rural,total,2011,1.7,DIAR,child,Medium
Uganda,indicator_1,Total,15 to 49 years old,total,urban,total,2011,96.8,ANTENATAL,mother,Medium
Uganda,indicator_2,Total,15 to 49 years old,total,rural,total,2011,45.8,ANTENATAL,mother,Low
Uganda,indicator_18,Total,15 to 49 years old,total,urban,total,2011,88.6,DELIVERY,mother,High
Uganda,indicator_2,Total,15 to 49 years old,total,urban,total,2011,57.0,ANTENATAL,mother,Medium
Uganda,indicator_18,Total,15 to 49 years old,total,rural,total,2011,52.3,DELIVERY,mother,Medium
Uganda,indicator_3,Total,Total,total,rural,total,2011,3.9,DELIVERY,mother,Medium
Uganda,indicator_3,Total,Total,total,urban,total,2011,13.7,DELIVERY,mother,High
Uganda,indicator_14,Total,Under 5 years old,total,rural,total,2011,35.2,DIAR,child,Medium
Uganda,indicator_17,Total,Under 5 years old,total,urban,total,2011,80.8,PNEU,child,High
Uganda,indicator_4,Total,Under 5 years old,total,rural,total,2011,72.7,DIAR,child,High
Uganda,indicator_5,Total,Total,total,rural,total,2011,52.0,DELIVERY,mother,Medium
Uganda,indicator_5,Total,Total,total,urban,total,2011,89.5,DELIVERY,mother,High
Uganda,indicator_17,Total,Under 5 years old,total,rural,total,2011,78.4,PNEU,child,Medium
Uganda,indicator_16,Total,15 to 49 years old,total,urban,total,2011,20.9,POSTNATAL_CARE,child,Medium
Uganda,indicator_16,Total,15 to 49 years old,total,rural,total,2011,9.1,POSTNATAL_CARE,child,Low
Uganda,indicator_6,Total,15 to 49 years old,total,urban,total,2011,9.9,MALA,mother,Medium
